ID,ExperimentID,Algorithm,TimeDuration,Rounds,TotalMessages,MaxSentFromNode,MaxReceivedByNode,OKPercentage,CorruptedPercentage,LostPercentage,OKCount,CorruptedCount,LostCount,AliveNodesCount,DeadNodesCount,TimerExpired,Timer,NodeCount,MulticastDomains,GossipFanOut,DelayMean,AliveProbability,LossProbability,CorruptionProbability
516,2031,GossipPushPull,1298969569,8,5600,38,38,44.5,36,19.5,89,72,39,161,39,0,200,200,3,2,50,0.8,0.2,0.2
517,2032,Broadcast,102660433,1,199,199,199,37,19,44,74,38,88,165,35,0,200,200,3,2,50,0.8,0.3,0.3
518,2032,Singlecast,94469641,1,1,1,1,0.5,0,99.5,1,0,199,165,35,0,200,200,3,2,50,0.8,0.3,0.3
519,2032,Multicast,3042704613,3,199,68,68,14.5,30.5,55,29,61,110,165,35,0,200,200,3,2,50,0.8,0.3,0.3
520,2032,GossipPull,47678397753,14,3041,21,21,20,62.5,17.5,40,125,35,165,35,0,200,200,3,2,50,0.8,0.3,0.3
521,2032,GossipPush,83347421504,13,1584,24,24,39.5,43,17.5,79,86,35,165,35,0,200,200,3,2,50,0.8,0.3,0.3
522,2032,GossipPushPull,1669063141,9,6400,43,43,11.5,71,17.5,23,142,35,165,35,0,200,200,3,2,50,0.8,0.3,0.3
523,2033,Broadcast,101014298,1,199,199,199,82.5,9.5,8,165,19,16,200,0,0,200,200,3,2,50,1,0.1,0.1
524,2033,Singlecast,142965087,1,3,1,1,2,0,98,4,0,196,200,0,0,200,200,3,2,50,1,0.1,0.1
525,2033,Multicast,1140806600,3,199,68,68,82,7,11,164,14,22,200,0,0,200,200,3,2,50,1,0.1,0.1
526,2033,GossipPull,1446393822,10,2293,16,16,68,32,0,136,64,0,200,0,0,200,200,3,2,50,1,0.1,0.1
527,2033,GossipPush,53998244432,9,1070,16,16,61.5,38.5,0,123,77,0,200,0,0,200,200,3,2,50,1,0.1,0.1
528,2033,GossipPushPull,603361739,6,4000,29,29,62.5,37.5,0,125,75,0,200,0,0,200,200,3,2,50,1,0.1,0.1
529,2034,Broadcast,102249856,1,199,199,199,61,15,24,122,30,48,200,0,0,200,200,3,2,50,1,0.2,0.2
530,2034,Singlecast,66745236,1,2,1,1,1.5,0,98.5,3,0,197,200,0,0,200,200,3,2,50,1,0.2,0.2
531,2034,Multicast,1226513114,3,199,68,68,63,21,16,126,42,32,200,0,0,200,200,3,2,50,1,0.2,0.2
532,2034,GossipPull,12412857118,11,2067,14,14,52,48,0,104,96,0,200,0,0,200,200,3,2,50,1,0.2,0.2
533,2034,GossipPush,60726411417,10,1220,18,18,58,42,0,116,84,0,200,0,0,200,200,3,2,50,1,0.2,0.2
534,2034,GossipPushPull,775605048,7,4800,35,35,59,41,0,118,82,0,200,0,0,200,200,3,2,50,1,0.2,0.2
535,2035,Broadcast,100377783,1,199,199,199,49,17.5,33.5,98,35,67,200,0,0,200,200,3,2,50,1,0.3,0.3
536,2035,Singlecast,114333833,1,3,1,1,2,0,98,4,0,196,200,0,0,200,200,3,2,50,1,0.3,0.3
537,2035,Multicast,3767151337,3,199,68,68,18,38.5,43.5,36,77,87,200,0,0,200,200,3,2,50,1,0.3,0.3
538,2035,GossipPull,14226410268,11,2336,15,15,49,51,0,98,102,0,200,0,0,200,200,3,2,50,1,0.3,0.3
539,2035,GossipPush,66333807495,13,2273,24,24,31,69,0,62,138,0,200,0,0,200,200,3,2,50,1,0.3,0.3
540,2035,GossipPushPull,1126107629,7,4800,36,36,42.5,57.5,0,85,115,0,200,0,0,200,200,3,2,50,1,0.3,0.3
541,2036,Broadcast,21111452,1,199,199,199,46,7,47,92,14,94,110,90,0,200,200,4,3,10,0.6,0.1,0.1
542,2036,Singlecast,1644016,1,1,1,1,0.5,0,99.5,1,0,199,110,90,0,200,200,4,3,10,0.6,0.1,0.1
543,2036,Multicast,4839578483,4,199,52,52,25.5,3,71.5,51,6,143,110,90,0,200,200,4,3,10,0.6,0.1,0.1
544,2036,GossipPull,11395665078,10,4127,26,26,46,9,45,92,18,90,110,90,0,200,200,4,3,10,0.6,0.1,0.1
545,2036,GossipPush,58959643471,9,1065,24,24,46.5,8.5,45,93,17,90,110,90,0,200,200,4,3,10,0.6,0.1,0.1
546,2036,GossipPushPull,800424015,7,7200,48,48,50,5.5,44.5,100,11,89,110,90,0,200,200,4,3,10,0.6,0.1,0.1
547,2037,Broadcast,21812018,1,199,199,199,41.5,7,51.5,83,14,103,121,79,0,200,200,4,3,10,0.6,0.2,0.2
548,2037,Singlecast,26587580,1,2,1,1,1,0,99,2,0,198,121,79,0,200,200,4,3,10,0.6,0.2,0.2
549,2037,Multicast,4898167237,4,199,52,52,20,8,72,40,16,144,121,79,0,200,200,4,3,10,0.6,0.2,0.2
550,2037,GossipPull,15694194536,11,4382,27,27,27.5,33,39.5,55,66,79,121,79,0,200,200,4,3,10,0.6,0.2,0.2
551,2037,GossipPush,82228845685,13,2184,36,36,2.5,58,39.5,5,116,79,121,79,0,200,200,4,3,10,0.6,0.2,0.2
552,2037,GossipPushPull,600078656,7,7200,51,51,36,24.5,39.5,72,49,79,121,79,0,200,200,4,3,10,0.6,0.2,0.2
553,2038,Broadcast,20726289,1,199,199,199,29,10,61,58,20,122,105,95,0,200,200,4,3,10,0.6,0.3,0.3
554,2038,Singlecast,18599414,1,2,1,1,0.5,0.5,99,1,1,198,105,95,0,200,200,4,3,10,0.6,0.3,0.3
555,2038,Multicast,5140228852,4,199,52,52,14,15,71,28,30,142,105,95,0,200,200,4,3,10,0.6,0.3,0.3
556,2038,GossipPull,23546569234,10,4204,25,25,18,34.5,47.5,36,69,95,105,95,0,200,200,4,3,10,0.6,0.3,0.3
557,2038,GossipPush,77237860689,11,1281,30,30,14,38.5,47.5,28,77,95,105,95,0,200,200,4,3,10,0.6,0.3,0.3
558,2038,GossipPushPull,1544542641,8,8400,53,53,20.5,32.5,47,41,65,94,105,95,0,200,200,4,3,10,0.6,0.3,0.3
559,2039,Broadcast,21195682,1,199,199,199,67,8.5,24.5,134,17,49,161,39,0,200,200,4,3,10,0.8,0.1,0.1
560,2039,Singlecast,52402094,1,7,1,1,1.5,2,96.5,3,4,193,161,39,0,200,200,4,3,10,0.8,0.1,0.1
561,2039,Multicast,1627018503,4,199,52,52,70,6.5,23.5,140,13,47,161,39,0,200,200,4,3,10,0.8,0.1,0.1
562,2039,GossipPull,965040954,9,3186,20,20,52,28.5,19.5,104,57,39,161,39,0,200,200,4,3,10,0.8,0.1,0.1
563,2039,GossipPush,53691335837,9,1479,24,24,68.5,12,19.5,137,24,39,161,39,0,200,200,4,3,10,0.8,0.1,0.1
564,2039,GossipPushPull,215907986,5,4800,32,32,69,11.5,19.5,138,23,39,161,39,0,200,200,4,3,10,0.8,0.1,0.1
565,2040,Broadcast,21394114,1,199,199,199,57.5,10.5,32,115,21,64,159,41,0,200,200,4,3,10,0.8,0.2,0.2
566,2040,Singlecast,84313085,1,7,1,1,0.5,3,96.5,1,6,193,159,41,0,200,200,4,3,10,0.8,0.2,0.2
567,2040,Multicast,2412696895,4,199,52,52,57,10,33,114,20,66,159,41,0,200,200,4,3,10,0.8,0.2,0.2
568,2040,GossipPull,2238346274,10,3666,23,23,43.5,36,20.5,87,72,41,159,41,0,200,200,4,3,10,0.8,0.2,0.2
569,2040,GossipPush,52848648432,9,1549,24,24,39,40.5,20.5,78,81,41,159,41,0,200,200,4,3,10,0.8,0.2,0.2
570,2040,GossipPushPull,259990322,6,6000,40,40,43,36.5,20.5,86,73,41,159,41,0,200,200,4,3,10,0.8,0.2,0.2
571,2041,Broadcast,21223777,1,199,199,199,37.5,14.5,48,75,29,96,153,47,0,200,200,4,3,10,0.8,0.3,0.3
572,2041,Singlecast,11303914,1,2,1,1,1,0,99,2,0,198,153,47,0,200,200,4,3,10,0.8,0.3,0.3
573,2041,Multicast,4666301449,4,199,52,52,26.5,15,58.5,53,30,117,153,47,0,200,200,4,3,10,0.8,0.3,0.3
574,2041,GossipPull,6899672595,10,3693,24,24,33,43.5,23.5,66,87,47,153,47,0,200,200,4,3,10,0.8,0.3,0.3
575,2041,GossipPush,70826849382,11,1697,30,30,32,44.5,23.5,64,89,47,153,47,0,200,200,4,3,10,0.8,0.3,0.3
576,2041,GossipPushPull,599884771,7,7200,47,47,36,41,23,72,82,46,153,47,0,200,200,4,3,10,0.8,0.3,0.3
577,2042,Broadcast,21256984,1,199,199,199,86,7.5,6.5,172,15,13,200,0,0,200,200,4,3,10,1,0.1,0.1
578,2042,Singlecast,28717289,1,2,1,1,1,0,99,2,0,198,200,0,0,200,200,4,3,10,1,0.1,0.1
579,2042,Multicast,996277998,4,199,52,52,79,9.5,11.5,158,19,23,200,0,0,200,200,4,3,10,1,0.1,0.1
580,2042,GossipPull,185413151,8,2393,15,15,70.5,29.5,0,141,59,0,200,0,0,200,200,4,3,10,1,0.1,0.1
581,2042,GossipPush,36723172571,7,1397,18,18,82,18,0,164,36,0,200,0,0,200,200,4,3,10,1,0.1,0.1
582,2042,GossipPushPull,165297631,5,4800,33,33,67,33,0,134,66,0,200,0,0,200,200,4,3,10,1,0.1,0.1
583,2043,Broadcast,21051652,1,199,199,199,63.5,16,20.5,127,32,41,200,0,0,200,200,4,3,10,1,0.2,0.2
584,2043,Singlecast,48781901,1,7,1,1,3.5,0,96.5,7,0,193,200,0,0,200,200,4,3,10,1,0.2,0.2
585,2043,Multicast,1532616139,4,199,52,52,67,15.5,17.5,134,31,35,200,0,0,200,200,4,3,10,1,0.2,0.2
586,2043,GossipPull,240114352,8,2658,16,16,28,72,0,56,144,0,200,0,0,200,200,4,3,10,1,0.2,0.2
587,2043,GossipPush,38225687215,7,1281,18,18,59.5,40.5,0,119,81,0,200,0,0,200,200,4,3,10,1,0.2,0.2
588,2043,GossipPushPull,164641697,5,4800,35,35,47.5,52.5,0,95,105,0,200,0,0,200,200,4,3,10,1,0.2,0.2
589,2044,Broadcast,20928348,1,199,199,199,48.5,21,30.5,97,42,61,200,0,0,200,200,4,3,10,1,0.3,0.3
590,2044,Singlecast,57179485,1,6,1,1,1.5,1.5,97,3,3,194,200,0,0,200,200,4,3,10,1,0.3,0.3
591,2044,Multicast,2516975253,4,199,52,52,49,18,33,98,36,66,200,0,0,200,200,4,3,10,1,0.3,0.3
592,2044,GossipPull,1230862311,10,2976,19,19,11,89,0,22,178,0,200,0,0,200,200,4,3,10,1,0.3,0.3
593,2044,GossipPush,47956890716,8,1302,21,21,33.5,66.5,0,67,133,0,200,0,0,200,200,4,3,10,1,0.3,0.3
594,2044,GossipPushPull,255521732,6,6000,40,40,25,75,0,50,150,0,200,0,0,200,200,4,3,10,1,0.3,0.3
595,2045,Broadcast,101272666,1,199,199,199,53.5,4.5,42,107,9,84,127,73,0,200,200,4,3,50,0.6,0.1,0.1
596,2045,Singlecast,1349410,1,1,1,1,0.5,0,99.5,1,0,199,127,73,0,200,200,4,3,50,0.6,0.1,0.1
597,2045,Multicast,4938950404,4,199,52,52,24.5,18,57.5,49,36,115,127,73,0,200,200,4,3,50,0.6,0.1,0.1
598,2045,GossipPull,6565549351,11,4417,27,27,42.5,21,36.5,85,42,73,127,73,0,200,200,4,3,50,0.6,0.1,0.1
599,2045,GossipPush,69575875301,11,1707,30,30,13.5,50,36.5,27,100,73,127,73,0,200,200,4,3,50,0.6,0.1,0.1
600,2045,GossipPushPull,706222290,6,6000,44,44,53.5,10,36.5,107,20,73,127,73,0,200,200,4,3,50,0.6,0.1,0.1
601,2046,Broadcast,100904047,1,199,199,199,37.5,9,53.5,75,18,107,117,83,0,200,200,4,3,50,0.6,0.2,0.2
602,2046,Singlecast,31145759,1,1,1,1,0.5,0,99.5,1,0,199,117,83,0,200,200,4,3,50,0.6,0.2,0.2
603,2046,Multicast,5916642914,4,199,52,52,10.5,9.5,80,21,19,160,117,83,0,200,200,4,3,50,0.6,0.2,0.2
604,2046,GossipPull,8973641985,10,4334,27,27,28,31,41,56,62,82,117,83,0,200,200,4,3,50,0.6,0.2,0.2
605,2046,GossipPush,75888500734,11,1359,30,30,23.5,35.5,41,47,71,82,117,83,0,200,200,4,3,50,0.6,0.2,0.2
606,2046,GossipPushPull,1107811881,6,6000,38,38,34.5,24.5,41,69,49,82,117,83,0,200,200,4,3,50,0.6,0.2,0.2
607,2047,Broadcast,100790226,1,199,199,199,31,14.5,54.5,62,29,109,119,81,0,200,200,4,3,50,0.6,0.3,0.3
608,2047,Singlecast,60562127,1,1,1,1,0.5,0,99.5,1,0,199,119,81,0,200,200,4,3,50,0.6,0.3,0.3
609,2047,Multicast,5115855507,4,199,52,52,21.5,12.5,66,43,25,132,119,81,0,200,200,4,3,50,0.6,0.3,0.3
610,2047,GossipPull,14799020339,12,5398,32,32,22.5,37,40.5,45,74,81,119,81,0,200,200,4,3,50,0.6,0.3,0.3
611,2047,GossipPush,98602370424,15,2532,42,42,5.5,54,40.5,11,108,81,119,81,0,200,200,4,3,50,0.6,0.3,0.3
612,2047,GossipPushPull,1699912297,8,8400,54,54,10.5,49,40.5,21,98,81,119,81,0,200,200,4,3,50,0.6,0.3,0.3
613,2048,Broadcast,101453277,1,199,199,199,63.5,5,31.5,127,10,63,158,42,0,200,200,4,3,50,0.8,0.1,0.1
614,2048,Singlecast,186578096,1,4,1,1,2.5,0,97.5,5,0,195,158,42,0,200,200,4,3,50,0.8,0.1,0.1
615,2048,Multicast,3604942820,4,199,52,52,52,6.5,41.5,104,13,83,158,42,0,200,200,4,3,50,0.8,0.1,0.1
616,2048,GossipPull,1811654803,8,2807,19,19,50.5,29,20.5,101,58,41,158,42,0,200,200,4,3,50,0.8,0.1,0.1
617,2048,GossipPush,46979921739,8,1302,21,21,59.5,19.5,21,119,39,42,158,42,0,200,200,4,3,50,0.8,0.1,0.1
618,2048,GossipPushPull,655525616,6,6000,44,44,70.5,9,20.5,141,18,41,158,42,0,200,200,4,3,50,0.8,0.1,0.1
619,2049,Broadcast,100590365,1,199,199,199,51.5,12,36.5,103,24,73,161,39,0,200,200,4,3,50,0.8,0.2,0.2
620,2049,Singlecast,96452315,1,1,1,1,1,0,99,2,0,198,161,39,0,200,200,4,3,50,0.8,0.2,0.2
621,2049,Multicast,2802374311,4,199,52,52,52.5,12,35.5,105,24,71,161,39,0,200,200,4,3,50,0.8,0.2,0.2
622,2049,GossipPull,2505168011,9,3301,21,21,61,19.5,19.5,122,39,39,161,39,0,200,200,4,3,50,0.8,0.2,0.2
623,2049,GossipPush,65918172645,10,1410,27,27,5.5,75,19.5,11,150,39,161,39,0,200,200,4,3,50,0.8,0.2,0.2
624,2049,GossipPushPull,856676088,6,6000,40,40,41,39.5,19.5,82,79,39,161,39,0,200,200,4,3,50,0.8,0.2,0.2
625,2050,Broadcast,100170671,1,199,199,199,46,13.5,40.5,92,27,81,167,33,0,200,200,4,3,50,0.8,0.3,0.3
626,2050,Singlecast,58644569,1,1,1,1,0.5,0,99.5,1,0,199,167,33,0,200,200,4,3,50,0.8,0.3,0.3
627,2050,Multicast,4517271657,4,199,52,52,10.5,27,62.5,21,54,125,167,33,0,200,200,4,3,50,0.8,0.3,0.3
628,2050,GossipPull,4815499120,11,4199,26,26,48,35.5,16.5,96,71,33,167,33,0,200,200,4,3,50,0.8,0.3,0.3
629,2050,GossipPush,61401400891,10,1725,27,27,38,45.5,16.5,76,91,33,167,33,0,200,200,4,3,50,0.8,0.3,0.3
630,2050,GossipPushPull,656440214,6,6000,43,43,22,61.5,16.5,44,123,33,167,33,0,200,200,4,3,50,0.8,0.3,0.3
631,2051,Broadcast,100554856,1,199,199,199,82,8,10,164,16,20,200,0,0,200,200,4,3,50,1,0.1,0.1
632,2051,Singlecast,72660215,1,1,1,1,1,0,99,2,0,198,200,0,0,200,200,4,3,50,1,0.1,0.1
633,2051,Multicast,2827887447,4,199,52,52,39.5,30,30.5,79,60,61,200,0,0,200,200,4,3,50,1,0.1,0.1
634,2051,GossipPull,668798013,8,2539,16,16,45,55,0,90,110,0,200,0,0,200,200,4,3,50,1,0.1,0.1
635,2051,GossipPush,41193647686,8,1773,21,21,77,23,0,154,46,0,200,0,0,200,200,4,3,50,1,0.1,0.1
636,2051,GossipPushPull,485379694,5,4800,36,36,85.5,14.5,0,171,29,0,200,0,0,200,200,4,3,50,1,0.1,0.1
637,2052,Broadcast,101009506,1,199,199,199,62.5,16.5,21,125,33,42,200,0,0,200,200,4,3,50,1,0.2,0.2
638,2052,Singlecast,50111051,1,1,1,1,0.5,0,99.5,1,0,199,200,0,0,200,200,4,3,50,1,0.2,0.2
639,2052,Multicast,3187987612,4,199,52,52,47,19.5,33.5,94,39,67,200,0,0,200,200,4,3,50,1,0.2,0.2
640,2052,GossipPull,747317243,8,2705,17,17,26,74,0,52,148,0,200,0,0,200,200,4,3,50,1,0.2,0.2
641,2052,GossipPush,46007097716,8,1470,21,21,42,58,0,84,116,0,200,0,0,200,200,4,3,50,1,0.2,0.2
642,2052,GossipPushPull,606210336,6,6000,46,46,56.5,43.5,0,113,87,0,200,0,0,200,200,4,3,50,1,0.2,0.2
643,2053,Broadcast,101927130,1,199,199,199,48.5,17.5,34,97,35,68,200,0,0,200,200,4,3,50,1,0.3,0.3
644,2053,Singlecast,114900783,1,2,1,1,0.5,1,98.5,1,2,197,200,0,0,200,200,4,3,50,1,0.3,0.3
645,2053,Multicast,3841781114,4,199,52,52,37,18,45,74,36,90,200,0,0,200,200,4,3,50,1,0.3,0.3
646,2053,GossipPull,2773894821,10,2785,18,18,35.5,64.5,0,71,129,0,200,0,0,200,200,4,3,50,1,0.3,0.3
647,2053,GossipPush,51330043771,9,1779,24,24,35,65,0,70,130,0,200,0,0,200,200,4,3,50,1,0.3,0.3
648,2053,GossipPushPull,606330000,6,6000,41,41,51.5,48.5,0,103,97,0,200,0,0,200,200,4,3,50,1,0.3,0.3
649,300,Broadcast,21983082,1,299,299,299,45,8,47,135,24,141,177,123,0,300,300,2,1,10,0.6,0.1,0.1
650,300,Singlecast,53687079,1,5,1,1,1.66666666666667,0,98.3333333333333,5,0,295,177,123,0,300,300,2,1,10,0.6,0.1,0.1
651,300,Multicast,3801935459,2,299,150,150,47.6666666666667,3.33333333333333,49,143,10,147,177,123,0,300,300,2,1,10,0.6,0.1,0.1
652,300,GossipPull,208273980519,22,4619,21,21,33.6666666666667,25.3333333333333,41,101,76,123,177,123,0,300,300,2,1,10,0.6,0.1,0.1
653,300,GossipPush,302139573007,25,1862,24,24,41.6666666666667,17.3333333333333,41,125,52,123,177,123,1,300,300,2,1,10,0.6,0.1,0.1
654,300,GossipPushPull,21720412303,13,2593,32,3,27.6666666666667,31.3333333333333,41,83,94,123,177,123,0,300,300,2,1,10,0.6,0.1,0.1
655,301,Broadcast,21432701,1,299,299,299,37,9.66666666666667,53.3333333333333,111,29,160,171,129,0,300,300,2,1,10,0.6,0.2,0.2
656,301,Singlecast,21020724,1,2,1,1,0.666666666666667,0,99.3333333333333,2,0,298,171,129,0,300,300,2,1,10,0.6,0.2,0.2
657,301,Multicast,4249577239,2,299,150,150,34,11,55,102,33,165,171,129,0,300,300,2,1,10,0.6,0.2,0.2
658,301,GossipPull,371788107802,35,7399,31,30,11,46,43,33,138,129,171,129,1,300,300,2,1,10,0.6,0.2,0.2
659,301,GossipPush,430683405387,35,1,1,1,0.666666666666667,0,99.3333333333333,2,0,298,171,129,0,300,300,2,1,10,0.6,0.2,0.2
660,301,GossipPushPull,178091621839,13,7281,37,35,38.3333333333333,18.6666666666667,43,115,56,129,171,129,0,300,300,2,1,10,0.6,0.2,0.2
661,302,Broadcast,23233176,1,299,299,299,27.6666666666667,11.6666666666667,60.6666666666667,83,35,182,183,117,0,300,300,2,1,10,0.6,0.3,0.3
662,302,Singlecast,19086979,1,1,1,1,0.333333333333333,0,99.6666666666667,1,0,299,183,117,0,300,300,2,1,10,0.6,0.3,0.3
663,302,Multicast,4183564897,2,299,150,150,14.3333333333333,13.6666666666667,72,43,41,216,183,117,0,300,300,2,1,10,0.6,0.3,0.3
664,302,GossipPull,265656796699,25,5068,22,22,8,53.3333333333333,38.6666666666667,24,160,116,183,117,0,300,300,2,1,10,0.6,0.3,0.3
665,302,GossipPush,310702731678,25,1846,24,23,17,44,39,51,132,117,183,117,1,300,300,2,1,10,0.6,0.3,0.3
666,302,GossipPushPull,0,25,0,0,0,0.333333333333333,0,99.6666666666667,1,0,299,183,117,0,300,300,2,1,10,0.6,0.3,0.3
667,303,Broadcast,21250678,1,299,299,299,60,7.66666666666667,32.3333333333333,180,23,97,226,74,0,300,300,2,1,10,0.8,0.1,0.1
668,303,Singlecast,20801724,1,3,1,1,1,0,99,3,0,297,226,74,0,300,300,2,1,10,0.8,0.1,0.1
669,303,Multicast,2240677108,2,299,150,150,61.6666666666667,7.66666666666667,30.6666666666667,185,23,92,226,74,0,300,300,2,1,10,0.8,0.1,0.1
670,303,GossipPull,190236896761,22,3978,18,18,51,24.3333333333333,24.6666666666667,153,73,74,226,74,0,300,300,2,1,10,0.8,0.1,0.1
671,303,GossipPush,259748101307,26,3216,25,25,59.6666666666667,15.6666666666667,24.6666666666667,179,47,74,226,74,0,300,300,2,1,10,0.8,0.1,0.1
672,303,GossipPushPull,8894138784,10,5400,26,26,64,11.3333333333333,24.6666666666667,192,34,74,226,74,0,300,300,2,1,10,0.8,0.1,0.1
673,304,Broadcast,21252835,1,299,299,299,51,14.6666666666667,34.3333333333333,153,44,103,241,59,0,300,300,2,1,10,0.8,0.2,0.2
674,304,Singlecast,2646448,1,1,1,1,0.333333333333333,0,99.6666666666667,1,0,299,241,59,0,300,300,2,1,10,0.8,0.2,0.2
675,304,Multicast,2895555274,2,299,150,150,52.6666666666667,10.3333333333333,37,158,31,111,241,59,0,300,300,2,1,10,0.8,0.2,0.2
676,304,GossipPull,178626428365,20,3434,16,16,32.3333333333333,48,19.6666666666667,97,144,59,241,59,0,300,300,2,1,10,0.8,0.2,0.2
677,304,GossipPush,209529419432,20,2138,19,19,20,60.3333333333333,19.6666666666667,60,181,59,241,59,0,300,300,2,1,10,0.8,0.2,0.2
678,304,GossipPushPull,9338129104,11,6000,31,31,53.3333333333333,27,19.6666666666667,160,81,59,241,59,0,300,300,2,1,10,0.8,0.2,0.2
679,305,Broadcast,21635035,1,299,299,299,40,18,42,120,54,126,244,56,0,300,300,2,1,10,0.8,0.3,0.3
680,305,Singlecast,6122960,1,1,1,1,0.333333333333333,0,99.6666666666667,1,0,299,244,56,0,300,300,2,1,10,0.8,0.3,0.3
681,305,Multicast,3499070272,2,299,150,150,38.3333333333333,18.3333333333333,43.3333333333333,115,55,130,244,56,0,300,300,2,1,10,0.8,0.3,0.3
682,305,GossipPull,277822556676,28,4794,23,23,33,48.6666666666667,18.3333333333333,99,146,55,244,56,0,300,300,2,1,10,0.8,0.3,0.3
683,305,GossipPush,260875169673,24,2648,23,23,34.6666666666667,46.6666666666667,18.6666666666667,104,140,56,244,56,0,300,300,2,1,10,0.8,0.3,0.3
684,305,GossipPushPull,17451534342,12,6600,34,34,21.6666666666667,59.6666666666667,18.6666666666667,65,179,56,244,56,0,300,300,2,1,10,0.8,0.3,0.3
685,306,Broadcast,21710070,1,299,299,299,80.6666666666667,8.66666666666667,10.6666666666667,242,26,32,300,0,0,300,300,2,1,10,1,0.1,0.1
686,306,Singlecast,50570577,1,6,1,1,2,0,98,6,0,294,300,0,0,300,300,2,1,10,1,0.1,0.1
687,306,Multicast,831081826,2,299,150,150,73.6666666666667,13.3333333333333,13,221,40,39,300,0,0,300,300,2,1,10,1,0.1,0.1
688,306,GossipPull,121829596879,18,2626,11,11,62,38,0,186,114,0,300,0,0,300,300,2,1,10,1,0.1,0.1
689,306,GossipPush,139706243582,17,2232,16,16,33.6666666666667,66.3333333333333,0,101,199,0,300,0,0,300,300,2,1,10,1,0.1,0.1
690,306,GossipPushPull,1282980031,9,4800,23,23,82.3333333333333,17.6666666666667,0,247,53,0,300,0,0,300,300,2,1,10,1,0.1,0.1
691,307,Broadcast,20947879,1,299,299,299,67.6666666666667,16,16.3333333333333,203,48,49,300,0,0,300,300,2,1,10,1,0.2,0.2
692,307,Singlecast,18128307,1,1,1,1,0.333333333333333,0,99.6666666666667,1,0,299,300,0,0,300,300,2,1,10,1,0.2,0.2
693,307,Multicast,1324249163,2,299,150,150,33.6666666666667,18.6666666666667,47.6666666666667,101,56,143,300,0,0,300,300,2,1,10,1,0.2,0.2
694,307,GossipPull,130303243841,18,2791,13,13,40.3333333333333,59.6666666666667,0,121,179,0,300,0,0,300,300,2,1,10,1,0.2,0.2
695,307,GossipPush,153481777036,17,2102,16,16,11.3333333333333,88.6666666666667,0,34,266,0,300,0,0,300,300,2,1,10,1,0.2,0.2
696,307,GossipPushPull,4421002004,11,6000,33,33,28,72,0,84,216,0,300,0,0,300,300,2,1,10,1,0.2,0.2
697,308,Broadcast,21864922,1,299,299,299,50.3333333333333,26,23.6666666666667,151,78,71,300,0,0,300,300,2,1,10,1,0.3,0.3
698,308,Singlecast,14610160,1,1,1,1,0.333333333333333,0,99.6666666666667,1,0,299,300,0,0,300,300,2,1,10,1,0.3,0.3
699,308,Multicast,2144010880,2,299,150,150,51.3333333333333,21,27.6666666666667,154,63,83,300,0,0,300,300,2,1,10,1,0.3,0.3
700,308,GossipPull,200601490769,23,3259,14,14,28,72,0,84,216,0,300,0,0,300,300,2,1,10,1,0.3,0.3
701,308,GossipPush,188352542296,19,2246,18,18,17.3333333333333,82.6666666666667,0,52,248,0,300,0,0,300,300,2,1,10,1,0.3,0.3
702,308,GossipPushPull,7080099355,11,6000,32,32,31,69,0,93,207,0,300,0,0,300,300,2,1,10,1,0.3,0.3
703,309,Broadcast,101661511,1,299,299,299,48,4.33333333333333,47.6666666666667,144,13,143,177,123,0,300,300,2,1,50,0.6,0.1,0.1
704,309,Singlecast,56925910,1,1,1,1,0.666666666666667,0,99.3333333333333,2,0,298,177,123,0,300,300,2,1,50,0.6,0.1,0.1
705,309,Multicast,3835563998,2,299,150,150,46.3333333333333,6.66666666666667,47,139,20,141,177,123,0,300,300,2,1,50,0.6,0.1,0.1
706,309,GossipPull,177119056284,20,4391,18,18,38,21,41,114,63,123,177,123,0,300,300,2,1,50,0.6,0.1,0.1
707,309,GossipPush,299052385447,25,2017,24,24,46,13,41,138,39,123,177,123,1,300,300,2,1,50,0.6,0.1,0.1
708,309,GossipPushPull,0,25,0,0,0,0.333333333333333,0,99.6666666666667,1,0,299,177,123,0,300,300,2,1,50,0.6,0.1,0.1
709,310,Broadcast,101123340,1,299,299,299,39.6666666666667,11.3333333333333,49,119,34,147,192,108,0,300,300,2,1,50,0.6,0.2,0.2
710,310,Singlecast,93732288,1,1,1,1,0.333333333333333,0,99.6666666666667,1,0,299,192,108,0,300,300,2,1,50,0.6,0.2,0.2
711,310,Multicast,3637277286,2,299,150,150,22,9.33333333333333,68.6666666666667,66,28,206,192,108,0,300,300,2,1,50,0.6,0.2,0.2
712,310,GossipPull,316427551674,30,5835,26,26,33.3333333333333,30.6666666666667,36,100,92,108,192,108,1,300,300,2,1,50,0.6,0.2,0.2
713,310,GossipPush,0,30,0,0,0,0.333333333333333,0,99.6666666666667,1,0,299,192,108,0,300,300,2,1,50,0.6,0.2,0.2
714,310,GossipPushPull,220196329848,17,9739,43,43,3,61,36,9,183,108,192,108,0,300,300,2,1,50,0.6,0.2,0.2
715,311,Broadcast,100787266,1,299,299,299,25,15,60,75,45,180,171,129,0,300,300,2,1,50,0.6,0.3,0.3
716,311,Singlecast,19417864,1,1,1,1,0.333333333333333,0,99.6666666666667,1,0,299,171,129,0,300,300,2,1,50,0.6,0.3,0.3
717,311,Multicast,4914123301,2,299,150,150,14.3333333333333,11,74.6666666666667,43,33,224,171,129,0,300,300,2,1,50,0.6,0.3,0.3
